Date,SX5E,VSTOXX,FR_10Y,IT_10Y,ES_10Y,AAA_10Y,spread_FR,spread_IT,spread_ES,Refi,ret_sx5e,delta_vstoxx,delta_refi,delta_spread_FR,delta_spread_IT,delta_spread_ES
2020-11-11,3467.300048828125,23.13,-0.262,0.7,0.163,-0.4876685275821124,22.56685275821124,118.76685275821124,65.06685275821124,0.0,0.007143363742025366,-1.9499999999999993,0.0,0.7376610007477282,0.7376610007477211,0.7376610007477353
2020-11-12,3428.199951171875,23.3,-0.289,0.65,0.133,-0.5074823235409291,21.84823235409292,115.7482323540929,64.04823235409292,0.0,-0.011340879335425406,0.1700000000000017,0.0,-0.7186204041183188,-3.0186204041183373,-1.018620404118323
2020-11-13,3432.070068359375,23.14,-0.307,0.636,0.116,-0.5289951490019491,22.19951490019491,116.49951490019492,64.49951490019491,0.0,0.0011282697581973325,-0.16000000000000014,0.0,0.35128254610198795,0.7512825461020185,0.4512825461019929
2020-11-16,3466.2099609375,22.38,-0.311,0.616,0.1,-0.5307732834270471,21.97732834270471,114.67732834270473,63.07732834270471,0.0,0.00989816915727588,-0.7600000000000016,0.0,-0.22218655749020044,-1.8221865574901983,-1.4221865574901997
2020-11-17,3468.47998046875,22.25,-0.33,0.603,0.079,-0.54408000060462,21.408000060462,114.708000060462,62.308000060462,0.0,0.0006546852509659167,-0.129999999999999,0.0,-0.5693282822427079,0.030671717757272177,-0.7693282822427108
2020-11-18,3482.169921875,20.9,-0.324,0.615,0.082,-0.5391208655469248,21.512086554692484,115.41208655469248,62.11208655469248,0.0,0.003939188220110748,-1.3500000000000014,0.0,0.10408649423048288,0.7040864942304808,-0.19591350576951783
2020-11-19,3451.969970703125,21.97,-0.335,0.61,0.074,-0.5533823081298608,21.83823081298608,116.33823081298608,62.73823081298608,0.0,-0.00871056615201022,1.0700000000000003,0.0,0.3261442582935956,0.9261442582936041,0.6261442582935999
2020-11-20,3467.60009765625,21.44,-0.346,0.599,0.069,-0.5649592981213831,21.89592981213832,116.3959298121383,63.39592981213831,0.0,0.00451766609255831,-0.5299999999999976,0.0,0.057698999152240305,0.05769899915222254,0.6576989991522311
2020-11-23,3463.0400390625,22.49,-0.341,0.596,0.075,-0.555630375166674,21.4630375166674,115.16303751666742,63.0630375166674,0.0,-0.001315912862829892,1.0499999999999972,0.0,-0.43289229547092134,-1.23289229547089,-0.3328922954709128
2020-11-24,3507.97998046875,21.37,-0.332,0.573,0.074,-0.5564149473553304,22.441494735533038,112.94149473553304,63.04149473553304,0.0,0.012893540359737717,-1.1199999999999974,0.0,0.9784572188656391,-2.2215427811343744,-0.02154278113435737
